1: p1_percSucr='30', p2_biomassSynecho='2', p3_biomassKT='0.1', p4_nh4='7',1,0.657774
335: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='4',335,0.636436
336: p1_percSucr='80', p2_biomassSynecho='1.25', p3_biomassKT='0.2', p4_nh4='10',336,0.123715
337: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='2.5',337,0.655567
338: p1_percSucr='30', p2_biomassSynecho='1.25', p3_biomassKT='0.15', p4_nh4='2.5',338,0.0416653
339: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='1.5',339,0.667786
340: p1_percSucr='40', p2_biomassSynecho='2', p3_biomassKT='0.075', p4_nh4='1.5',340,0.882854
341: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='2',341,0.6617
342: p1_percSucr='20', p2_biomassSynecho='0.5', p3_biomassKT='0.02', p4_nh4='1',342,0.214339
343: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='0.5',343,0.67964
344: p1_percSucr='80', p2_biomassSynecho='1', p3_biomassKT='0.02', p4_nh4='11',344,0.0621864
345: p1_percSucr='50', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='5',345,0.692337
346: p1_percSucr='60', p2_biomassSynecho='1.25', p3_biomassKT='0.1', p4_nh4='1',346,0.407254
347: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.15', p4_nh4='5',347,0.7442
348: p1_percSucr='80', p2_biomassSynecho='1.5', p3_biomassKT='0.1', p4_nh4='13',348,0.137531
349: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='5',349,0.744238
350: p1_percSucr='50', p2_biomassSynecho='1.25', p3_biomassKT='0.02', p4_nh4='15',350,0.135785
351: p1_percSucr='60', p2_biomassSynecho='0.5', p3_biomassKT='0.175', p4_nh4='1.5',351,0.044893
352: p1_percSucr='60', p2_biomassSynecho='1.75', p3_biomassKT='0.075', p4_nh4='2.5',352,0.558197
353: p1_percSucr='70', p2_biomassSynecho='0.5', p3_biomassKT='0.02', p4_nh4='12',353,0
354: p1_percSucr='60', p2_biomassSynecho='1.5', p3_biomassKT='0.1', p4_nh4='4',354,0.0684142
355: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.02', p4_nh4='4',355,0.6342
356: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='0.5',356,0.79749
357: p1_percSucr='40', p2_biomassSynecho='2', p3_biomassKT='0.2', p4_nh4='7',357,0.801393
358: p1_percSucr='20', p2_biomassSynecho='1', p3_biomassKT='0.175', p4_nh4='13',358,0.0715786
359: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='1',359,0.792536
360: p1_percSucr='70', p2_biomassSynecho='1.25', p3_biomassKT='0.175', p4_nh4='6',360,0.100861
361: p1_percSucr='30', p2_biomassSynecho='0.75', p3_biomassKT='0.075', p4_nh4='3.5',361,0.0357203
362: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='1.5',362,0.787288
363: p1_percSucr='10', p2_biomassSynecho='1', p3_biomassKT='0.125', p4_nh4='12',363,0.0398051
364: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='2',364,0.781776
365: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='3.5',365,0.764149
366: p1_percSucr='10', p2_biomassSynecho='0.75', p3_biomassKT='0.1', p4_nh4='3.5',366,0.0222243
367: p1_percSucr='30', p2_biomassSynecho='1', p3_biomassKT='0.02', p4_nh4='13',367,0.0782609
368: p1_percSucr='10', p2_biomassSynecho='1', p3_biomassKT='0.075', p4_nh4='7',368,0.0264387
369: p1_percSucr='80', p2_biomassSynecho='0.5', p3_biomassKT='0.05', p4_nh4='12',369,0
370: p1_percSucr='60', p2_biomassSynecho='2', p3_biomassKT='0.175', p4_nh4='6',370,0.602738
371: p1_percSucr='40', p2_biomassSynecho='0.5', p3_biomassKT='0.02', p4_nh4='5',371,0.0427951
372: p1_percSucr='70', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='6',372,0.104963
373: p1_percSucr='80', p2_biomassSynecho='0.75', p3_biomassKT='0.075', p4_nh4='5',373,0.0706049
374: p1_percSucr='40', p2_biomassSynecho='2', p3_biomassKT='0.175', p4_nh4='6',374,0.0849649
375: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='2',375,0.661668
376: p1_percSucr='60', p2_biomassSynecho='0.75', p3_biomassKT='0.15', p4_nh4='2.5',376,0.0541885
377: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='3',377,0.649171
378: p1_percSucr='30', p2_biomassSynecho='1.5', p3_biomassKT='0.15', p4_nh4='15',378,0.112215
379: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='0.5',379,0.679645
380: p1_percSucr='80', p2_biomassSynecho='2', p3_biomassKT='0.15', p4_nh4='13',380,0.178852
381: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='2.5',381,0.655529
382: p1_percSucr='60', p2_biomassSynecho='2', p3_biomassKT='0.02', p4_nh4='2',382,0.647012
383: p1_percSucr='40', p2_biomassSynecho='0.5', p3_biomassKT='0.175', p4_nh4='5',383,0.0596045
384: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='1',384,0.673804
385: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='4',385,0.0697831
386: p1_percSucr='70', p2_biomassSynecho='1', p3_biomassKT='0.125', p4_nh4='8',386,0.106444
387: p1_percSucr='20', p2_biomassSynecho='0.5', p3_biomassKT='0.175', p4_nh4='0.5',387,0.0288498
388: p1_percSucr='50', p2_biomassSynecho='0.5', p3_biomassKT='0.125', p4_nh4='11',388,0
389: p1_percSucr='50', p2_biomassSynecho='2', p3_biomassKT='0.2', p4_nh4='4',389,0.0796194
390: p1_percSucr='50', p2_biomassSynecho='0.75', p3_biomassKT='0.2', p4_nh4='0.5',390,0.312067
391: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.15', p4_nh4='5',391,0.623205
392: p1_percSucr='40', p2_biomassSynecho='1.5', p3_biomassKT='0.02', p4_nh4='3.5',392,0.665079
393: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.125', p4_nh4='5',393,0.623075
394: p1_percSucr='40', p2_biomassSynecho='1.25', p3_biomassKT='0.2', p4_nh4='5',394,0.0759569
395: p1_percSucr='20', p2_biomassSynecho='1.25', p3_biomassKT='0.02', p4_nh4='8',395,0.0411801
396: p1_percSucr='50', p2_biomassSynecho='2', p3_biomassKT='0.2', p4_nh4='1',396,0.835554
397: p1_percSucr='50', p2_biomassSynecho='2', p3_biomassKT='0.02', p4_nh4='12',397,0.135175
398: p1_percSucr='50', p2_biomassSynecho='1.75', p3_biomassKT='0.05', p4_nh4='1.5',398,0.725483
399: p1_percSucr='70', p2_biomassSynecho='1.25', p3_biomassKT='0.2', p4_nh4='1.5',399,0.288017
400: p1_percSucr='50', p2_biomassSynecho='0.75', p3_biomassKT='0.175', p4_nh4='4',400,0.0682805
401: p1_percSucr='10', p2_biomassSynecho='0.75', p3_biomassKT='0.175', p4_nh4='11',401,0.0404407
402: p1_percSucr='80', p2_biomassSynecho='1', p3_biomassKT='0.175', p4_nh4='13',402,0
403: p1_percSucr='50', p2_biomassSynecho='2', p3_biomassKT='0.2', p4_nh4='2',403,0.826309
404: p1_percSucr='30', p2_biomassSynecho='0.5', p3_biomassKT='0.02', p4_nh4='9',404,0.0479652
405: p1_percSucr='50', p2_biomassSynecho='2', p3_biomassKT='0.2', p4_nh4='6',405,0.788514
406: p1_percSucr='70', p2_biomassSynecho='0.75', p3_biomassKT='0.15', p4_nh4='3',406,0.0603652
407: p1_percSucr='60', p2_biomassSynecho='2', p3_biomassKT='0.2', p4_nh4='6',407,0.602673
408: p1_percSucr='20', p2_biomassSynecho='1.5', p3_biomassKT='0.15', p4_nh4='1',408,0.429949
409: p1_percSucr='30', p2_biomassSynecho='0.75', p3_biomassKT='0.15', p4_nh4='8',409,0.0662514
410: p1_percSucr='30', p2_biomassSynecho='2', p3_biomassKT='0.2', p4_nh4='6',410,0.0745107
411: p1_percSucr='50', p2_biomassSynecho='1', p3_biomassKT='0.075', p4_nh4='13',411,0.118636
412: p1_percSucr='50', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='6',412,0.100301
413: p1_percSucr='60', p2_biomassSynecho='1.75', p3_biomassKT='0.075', p4_nh4='13',413,0.159437
414: p1_percSucr='40', p2_biomassSynecho='0.5', p3_biomassKT='0.1', p4_nh4='13',414,0
415: p1_percSucr='60', p2_biomassSynecho='1', p3_biomassKT='0.15', p4_nh4='1.5',415,0.320045
416: p1_percSucr='10', p2_biomassSynecho='1', p3_biomassKT='0.125', p4_nh4='11',416,0.0385314
417: p1_percSucr='20', p2_biomassSynecho='0.5', p3_biomassKT='0.175', p4_nh4='14',417,0.054551
418: p1_percSucr='40', p2_biomassSynecho='2', p3_biomassKT='0.15', p4_nh4='4',418,0.850248
419: p1_percSucr='50', p2_biomassSynecho='1.25', p3_biomassKT='0.125', p4_nh4='12',419,0.131632
420: p1_percSucr='40', p2_biomassSynecho='2', p3_biomassKT='0.1', p4_nh4='4',420,0.850214
421: p1_percSucr='10', p2_biomassSynecho='0.75', p3_biomassKT='0.05', p4_nh4='3.5',421,0.0157063
422: p1_percSucr='40', p2_biomassSynecho='0.75', p3_biomassKT='0.15', p4_nh4='1.5',422,0.0372842
423: p1_percSucr='20', p2_biomassSynecho='1.75', p3_biomassKT='0.125', p4_nh4='5',423,0.442149
424: p1_percSucr='60', p2_biomassSynecho='0.5', p3_biomassKT='0.15', p4_nh4='4.5',424,0.0654666
425: p1_percSucr='10', p2_biomassSynecho='1', p3_biomassKT='0.125', p4_nh4='3',425,0.0255283
426: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='3',426,0.768353
427: p1_percSucr='70', p2_biomassSynecho='0.5', p3_biomassKT='0.02', p4_nh4='3.5',427,0.0440827
428: p1_percSucr='50', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='3.5',428,0.0732963
429: p1_percSucr='20', p2_biomassSynecho='0.5', p3_biomassKT='0.075', p4_nh4='7',429,0.0357009
430: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.1', p4_nh4='3',430,0.770466
431: p1_percSucr='40', p2_biomassSynecho='1.5', p3_biomassKT='0.15', p4_nh4='15',431,0.138228
432: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.15', p4_nh4='3',432,0.770369
433: p1_percSucr='10', p2_biomassSynecho='1.75', p3_biomassKT='0.05', p4_nh4='3',433,0.238093
434: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.05', p4_nh4='3',434,0.770569
435: p1_percSucr='50', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='2.5',435,0.715949
436: p1_percSucr='20', p2_biomassSynecho='1.5', p3_biomassKT='0.02', p4_nh4='6',436,0.392119
437: p1_percSucr='50', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='2',437,0.72064
438: p1_percSucr='30', p2_biomassSynecho='1.5', p3_biomassKT='0.1', p4_nh4='14',438,0.102176
439: p1_percSucr='70', p2_biomassSynecho='0.75', p3_biomassKT='0.02', p4_nh4='12',439,0
440: p1_percSucr='70', p2_biomassSynecho='1.25', p3_biomassKT='0.175', p4_nh4='0.5',440,0.299028
441: p1_percSucr='10', p2_biomassSynecho='0.5', p3_biomassKT='0.05', p4_nh4='12',441,0.0254421
442: p1_percSucr='50', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='1.5',442,0.725307
443: p1_percSucr='70', p2_biomassSynecho='0.5', p3_biomassKT='0.02', p4_nh4='14',443,0
444: p1_percSucr='20', p2_biomassSynecho='1', p3_biomassKT='0.175', p4_nh4='5',444,0.0478196
445: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='4',445,0.0662586
446: p1_percSucr='10', p2_biomassSynecho='1.75', p3_biomassKT='0.02', p4_nh4='4',446,0.234903
447: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.125', p4_nh4='4',447,0.755387
448: p1_percSucr='10', p2_biomassSynecho='1.75', p3_biomassKT='0.05', p4_nh4='4',448,0.234948
449: p1_percSucr='60', p2_biomassSynecho='2', p3_biomassKT='0.125', p4_nh4='8',449,0.121314
450: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.075', p4_nh4='4',450,0.756022
451: p1_percSucr='70', p2_biomassSynecho='0.75', p3_biomassKT='0.1', p4_nh4='11',451,0
452: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.15', p4_nh4='3.5',452,0.764211
453: p1_percSucr='80', p2_biomassSynecho='0.75', p3_biomassKT='0.075', p4_nh4='15',453,0
454: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.05', p4_nh4='3.5',454,0.762338
455: p1_percSucr='70', p2_biomassSynecho='2', p3_biomassKT='0.02', p4_nh4='4.5',455,0.436772
456: p1_percSucr='50', p2_biomassSynecho='2', p3_biomassKT='0.075', p4_nh4='7',456,0.779457
457: p1_percSucr='10', p2_biomassSynecho='1.75', p3_biomassKT='0.05', p4_nh4='15',457,0.0415301
458: p1_percSucr='60', p2_biomassSynecho='1.75', p3_biomassKT='0.15', p4_nh4='4.5',458,0.53592
459: p1_percSucr='80', p2_biomassSynecho='0.75', p3_biomassKT='0.125', p4_nh4='8',459,0.0479286
460: p1_percSucr='60', p2_biomassSynecho='1.75', p3_biomassKT='0.125', p4_nh4='4.5',460,0.536
461: p1_percSucr='20', p2_biomassSynecho='1.5', p3_biomassKT='0.125', p4_nh4='1',461,0.429973
462: p1_percSucr='60', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='4.5',462,0.086236
463: p1_percSucr='80', p2_biomassSynecho='1', p3_biomassKT='0.05', p4_nh4='7',463,0.0904068
464: p1_percSucr='60', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='5',464,0.53017
465: p1_percSucr='50', p2_biomassSynecho='0.5', p3_biomassKT='0.075', p4_nh4='2.5',465,0.0386447
466: p1_percSucr='40', p2_biomassSynecho='2', p3_biomassKT='0.175', p4_nh4='4.5',466,0.0714928
467: p1_percSucr='30', p2_biomassSynecho='0.75', p3_biomassKT='0.02', p4_nh4='15',467,0.0747739
468: p1_percSucr='20', p2_biomassSynecho='2', p3_biomassKT='0.125', p4_nh4='13',468,0.0783685
469: p1_percSucr='60', p2_biomassSynecho='1.5', p3_biomassKT='0.125', p4_nh4='8',469,0.116169
470: p1_percSucr='80', p2_biomassSynecho='2', p3_biomassKT='0.02', p4_nh4='13',470,0.160055
471: p1_percSucr='70', p2_biomassSynecho='1.5', p3_biomassKT='0.05', p4_nh4='3',471,0.332776
472: p1_percSucr='10', p2_biomassSynecho='0.75', p3_biomassKT='0.075', p4_nh4='8',472,0.0264228
473: p1_percSucr='10', p2_biomassSynecho='1.5', p3_biomassKT='0.05', p4_nh4='14',473,0.0384895
474: p1_percSucr='50', p2_biomassSynecho='2', p3_biomassKT='0.175', p4_nh4='4.5',474,0.802885
475: p1_percSucr='40', p2_biomassSynecho='1', p3_biomassKT='0.15', p4_nh4='2',475,0.0424218
476: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.15', p4_nh4='15',476,0.116651
477: p1_percSucr='40', p2_biomassSynecho='1.75', p3_biomassKT='0.175', p4_nh4='6',477,0.729691
478: p1_percSucr='10', p2_biomassSynecho='2', p3_biomassKT='0.2', p4_nh4='6',478,0.0439993
479: p1_percSucr='40', p2_biomassSynecho='0.5', p3_biomassKT='0.125', p4_nh4='8',479,0.0640245
480: p1_percSucr='10', p2_biomassSynecho='2', p3_biomassKT='0.2', p4_nh4='7',480,0.0460226
481: p1_percSucr='40', p2_biomassSynecho='0.5', p3_biomassKT='0.075', p4_nh4='6',481,0.0533148
482: p1_percSucr='60', p2_biomassSynecho='1.5', p3_biomassKT='0.2', p4_nh4='1',482,0.490803
483: p1_percSucr='60', p2_biomassSynecho='2', p3_biomassKT='0.2', p4_nh4='4.5',483,0.619471
484: p1_percSucr='60', p2_biomassSynecho='1.5', p3_biomassKT='0.2', p4_nh4='2',484,0.479793
485: p1_percSucr='60', p2_biomassSynecho='1.75', p3_biomassKT='0.075', p4_nh4='5',485,0.0776256
486: p1_percSucr='30', p2_biomassSynecho='1.75', p3_biomassKT='0.2', p4_nh4='3.5',486,0.056907
487: p1_percSucr='10', p2_biomassSynecho='2', p3_biomassKT='0.125', p4_nh4='8',487,0.0380292
488: p1_percSucr='20', p2_biomassSynecho='1.5', p3_biomassKT='0.175', p4_nh4='1',488,0.429916
489: p1_percSucr='70', p2_biomassSynecho='1.5', p3_biomassKT='0.175', p4_nh4='3',489,0.332527
490: p1_percSucr='30', p2_biomassSynecho='1.5', p3_biomassKT='0.02', p4_nh4='3.5',490,0.576173
491: p1_percSucr='60', p2_biomassSynecho='1', p3_biomassKT='0.15', p4_nh4='1',491,0.325694
492: p1_percSucr='30', p2_biomassSynecho='1.5', p3_biomassKT='0.02', p4_nh4='3',492,0.58218
493: p1_percSucr='60', p2_biomassSynecho='1.25', p3_biomassKT='0.05', p4_nh4='10',493,0.138665
494: p1_percSucr='80', p2_biomassSynecho='1.5', p3_biomassKT='0.15', p4_nh4='4.5',494,0.236296
495: p1_percSucr='40', p2_biomassSynecho='2', p3_biomassKT='0.175', p4_nh4='3.5',495,0.85769
496: p1_percSucr='50', p2_biomassSynecho='0.75', p3_biomassKT='0.02', p4_nh4='6',496,0.0646882
497: p1_percSucr='30', p2_biomassSynecho='1', p3_biomassKT='0.05', p4_nh4='15',497,0.0882196
498: p1_percSucr='50', p2_biomassSynecho='1', p3_biomassKT='0.175', p4_nh4='4',498,0.0713877
499: p1_percSucr='40', p2_biomassSynecho='2', p3_biomassKT='0.02', p4_nh4='3.5',499,0.858441
500: p1_percSucr='50', p2_biomassSynecho='1', p3_biomassKT='0.05', p4_nh4='1.5',500,0.408539
